Compound_Id|Batch_No|Well_Id|Conc_uM|Rel_Cell_Count|Induction|Cluster_AKT_PI3K_MTOR|Cluster_Aurora|Cluster_BET|Cluster_DNA_Synthesis|Cluster_HDAC|Cluster_HSP90|Cluster_L/CH|Cluster_Protein_Synthesis|Cluster_Tubulin|Cluster_Uncoupling|Cluster_High|Cluster_Sim|Trivial_Name|Chiral|Smiles
246332|1|246332:01:04_10.00|10|102|53.5|0|0|74.1|0|76.2|27.1|85.9|48.2|69.5|47.7|LCH|85.9|Dilazep dihydrochloride|False|COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
246337|1|246337:01:04_10.00|10|94|5.5|0|13.6|42.7|11.1|40.8|0|53.5|8.1|45|18.4|LCH|53.5|Epirizole|False|COc1cc(C)nc(-n2nc(C)cc2OC)n1
246343|1|246343:01:04_30.00|30|82|30.9|0|0|72.1|0|70.1|37.2|72.1|57.6|77.8|39.6|Tubulin|77.8|Etofenamate|False|O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
246344|1|246344:01:04_10.00|10|113|19.3|0|0|75.4|0|75.9|25.3|79.1|44.8|69.3|44|LCH|79.1|Drofenine hydrochloride|False|CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1
246344|1|246344:01:04_30.00|30|98|63.6|0|0|77.8|0|75|12.4|96.8|49.5|68|47.6|LCH|96.8|Drofenine hydrochloride|False|CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1
246346|1|246346:01:04_10.00|10|103|59.4|0|0|78.3|0|77.6|18.4|90.8|58.7|71.3|55.7|LCH|90.8|Thiethylperazine malate|False|CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
246348|1|246348:01:04_30.00|30|87|5.9|0|21.1|34.9|20.5|29.2|0|42.4|4.8|44|11.7|Tubulin|44|Tiletamine hydrochloride|False|CCNC1(c2cccs2)CCCCC1=O
246350|1|246350:01:04_30.00|30|89|14.3|0|0|50.7|0|50.7|24.4|78.8|40.4|57.9|35.4|LCH|78.8|Harmaline hydrochloride dihydrate|False|COc1ccc2c3c([nH]c2c1)C(C)=NCC3
246351|1|246351:01:04_30.00|30|87|5|26.9|0|15.2|13.6|18|26.7|20.7|14.1|25.1|31.4|Uncoupler|31.4|Harmalol hydrochloride dihydrate|False|CC1=NCCc2c1[nH]c1cc(O)ccc21
246352|1|246352:01:04_30.00|30|100|10.4|0|0|53.9|0|49.4|24.2|76.8|36.2|54.8|37.8|LCH|76.8|Harmane hydrochloride|False|Cc1nccc2c1[nH]c1ccccc12
246353|1|246353:01:04_10.00|10|82|12.6|0|15|44|10.4|51.2|20.9|68.8|37.2|48.9|29|LCH|68.8|Harmine hydrochloride|False|COc1ccc2c(c1)[nH]c1c(C)nccc12
246353|1|246353:01:04_30.00|30|79|33.2|32.3|6.4|10.6|54|21|33.7|57.4|2.3|28.9|22.8|LCH|57.4|Harmine hydrochloride|False|COc1ccc2c(c1)[nH]c1c(C)nccc12
246354|1|246354:01:04_10.00|10|101|9.8|0|15.9|54.1|0|61.7|14.2|70.6|28.4|54|27.6|LCH|70.6|Harmol hydrochloride|False|Cc1nccc2c1[nH]c1cc(O)ccc12
246354|1|246354:01:04_30.00|30|83|14.5|19|10.4|21.2|26.9|30.9|15|48.9|32.1|24.6|25.1|LCH|48.9|Harmol hydrochloride|False|Cc1nccc2c1[nH]c1cc(O)ccc12
246355|1|246355:01:04_30.00|30|98|14.3|4.6|7.3|0|41.1|0|33.8|14.6|0|8|0|DNA_Synth|41.1|Heptaminol (hydrochloride)|False|CC(N)CCCC(C)(C)O
246360|1|246360:01:04_30.00|30|90|37.5|0|0|67.7|0|70.2|30|88.4|46.7|71.8|42|LCH|88.4|Hydroxyzine dihydrochloride|False|OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
246363|1|246363:01:04_30.00|30|99|26.9|0|0|42.4|0|47.8|59.4|55.8|36.1|55|33|HSP90|59.4|Tracazolate hydrochloride|False|CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
246365|1|246365:01:04_30.00|30|102|20.9|0|0|46.9|0|50.4|34.4|65.2|38.3|58.9|25.3|LCH|65.2|Lobelanidine hydrochloride|False|CN1C(CC(O)c2ccccc2)CCCC1CC(O)c1ccccc1
246366|1|246366:01:04_10.00|10|69|29.9|42.3|33.4|0|94.6|0|0|0|0|0|0|DNA_Synth|94.6|Topotecan|True|CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
246366|1|246366:01:04_30.00|30|67|32.6|63.9|5.4|0|93.4|0|18.6|0|0|0|0|DNA_Synth|93.4|Topotecan|True|CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
246371|1|246371:01:04_10.00|10|93|5|0|11.9|39.6|0|45.5|14|68.6|10.9|43|1|LCH|68.6|Methoxy-6-harmalan|False|COc1ccc2[nH]c3c(c2c1)CCN=C3C
246371|1|246371:01:04_30.00|30|95|43.4|0|0|68.6|0|65.9|20.8|93.3|39.3|67.2|41.8|LCH|93.3|Methoxy-6-harmalan|False|COc1ccc2[nH]c3c(c2c1)CCN=C3C
246373|1|246373:01:04_10.00|10|94|11.1|0|0|55.5|0|54.6|21|51.4|50.3|52.6|41.6|BET|55.5|Acitretin|False|COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
246373|1|246373:01:04_30.00|30|101|16.1|11.1|0|40.4|0|42.2|39.9|49.7|39.9|43.5|36.7|LCH|49.7|Acitretin|False|COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
246377|1|246377:01:04_30.00|30|95|15.9|11.9|0|47.3|0|39.2|45.4|63|34.3|55.6|48.7|LCH|63|Rifapentine|True|CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
246378|1|246378:01:04_30.00|30|97|52.5|0|0|65.8|0|68|32|84.3|43.9|67.5|43|LCH|84.3|Nefazodone (hydrochloride)|False|CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
246379|1|246379:01:04_10.00|10|100|13.8|22.3|10.8|0|31.5|0|0|0|0|0|0|DNA_Synth|31.5|Carbadox|False|COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-]
246382|1|246382:01:04_30.00|30|105|16.2|3.2|0|1.7|8.8|0|5.2|29.9|0|9.9|0|LCH|29.9|Liranaftate|False|COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
246383|1|246383:01:13_01.00|1|92|22.1|0|0|45.3|0|48.9|32|71.2|31|51.8|22.7|LCH|71.2|Itraconazole|False|CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
246383|1|246383:01:13_03.00|3|96|73.1|0|0|79.5|0|79.7|16|91|66.1|71.7|53.4|LCH|91|Itraconazole|False|CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
246383|1|246383:01:04_10.00|10|97|71.5|0|0|81.2|0|79.5|19.9|91|59.3|71.6|61.7|LCH|91|Itraconazole|False|CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
246383|1|246383:01:04_30.00|30|106|5.2|0|0|33.8|2.2|31.2|0|65.2|10.2|37.6|6.7|LCH|65.2|Itraconazole|False|CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
246387|1|246387:01:04_10.00|10|57|61.1|0|26.7|38.8|0|47.9|56.3|31.2|48.5|69.8|32|Tubulin|69.8|Docetaxel|True|CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
246387|1|246387:01:04_30.00|30|63|64.2|0|30.1|23.5|0|34.6|73.2|29.6|43.6|59.8|24.4|HSP90|73.2|Docetaxel|True|CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C
246389|1|246389:01:04_10.00|10|71|33.5|52.4|11.9|0|95.5|0|0|0|0|0|0|DNA_Synth|95.5|Cladribine|True|Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
246389|1|246389:01:04_30.00|30|66|41.3|41.1|22.7|0|90.6|0|0|0|0|0|0|DNA_Synth|90.6|Cladribine|True|Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
246398|1|246398:01:04_10.00|10|70|43.5|53.3|0|24.4|13.1|19.3|36.6|24.6|44.8|42.4|69.9|Uncoupler|69.9|Thioguanosine|True|Nc1nc(S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
246398|1|246398:01:04_30.00|30|94|26.9|77.2|0|0|20.1|0.3|35.8|8.3|21.9|0|54.6|AKT_PI3K_MTOR|77.2|Thioguanosine|True|Nc1nc(S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
246401|1|246401:01:04_30.00|30|98|18|8.2|0|31|0|35.2|60.8|48.5|39.4|45.3|30.1|HSP90|60.8|Josamycin|True|CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CC(C)C)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
246403|1|246403:01:04_10.00|10|98|15|63.5|0|0|84.1|0|0|0|0|0|0|DNA_Synth|84.1|Idoxuridine|True|O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
246403|1|246403:01:04_30.00|30|100|14.5|62|0|0|86.5|0|0|0|0|0|0|DNA_Synth|86.5|Idoxuridine|True|O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
246404|1|246404:01:04_30.00|30|91|15.2|5.5|0|67.1|0|71.3|43.2|80.7|55.8|61.9|66.3|LCH|80.7|Isoconazole|False|Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1
246405|1|246405:01:04_10.00|10|96|50.3|0|0|73|0|71.6|17.6|95.2|42.5|69.4|46.6|LCH|95.2|Thioproperazine dimesylate|False|CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
246405|1|246405:01:04_30.00|30|93|83.2|0|0|72.5|0|70.1|16.3|88.6|46.7|70|49.9|LCH|88.6|Thioproperazine dimesylate|False|CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
246414|1|246414:01:09_03.00|3|101|7.4|0|0|74.5|0|71.8|24.4|80.8|56.1|73.4|51.4|LCH|80.8|Fendiline (hydrochloride)|False|CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1
246414|1|246414:01:04_10.00|10|94|76.2|0|0|83|0|79.4|24.8|84.2|74.4|75.1|69|LCH|84.2|Fendiline (hydrochloride)|False|CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1
246419|1|246419:01:04_10.00|10|96|10.4|13.5|5.7|0|33|0|31.1|25.5|11.9|15|0|DNA_Synth|33|Quinidine hydrochloride monohydrate|True|C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
246419|1|246419:01:08_30.00|30|94|37|0|0|42|0|42.8|25.5|67.7|29.2|47.2|13.7|LCH|67.7|Quinidine hydrochloride monohydrate|True|C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
246419|1|246419:01:04_30.00|30|89|37.3|0|0|35.5|0|33.1|24.9|59.7|25.2|42.6|7.8|LCH|59.7|Quinidine hydrochloride monohydrate|True|C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
246419|1|246419:01:08_50.00|50|91|45.9|0.9|0|43.5|0|46.1|28.7|66.2|35.6|45.1|20.9|LCH|66.2|Quinidine hydrochloride monohydrate|True|C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
246420|1|246420:01:04_10.00|10|85|11.4|0|0|70.2|0|74.9|16.6|59.7|51.4|61.7|45.6|HDAC|74.9|Metaraminol bitartrate|True|C[C@H](N)[C@H](O)c1cccc(O)c1
246420|1|246420:01:04_30.00|30|99|6.7|0|0|70.7|0|58.8|0|71.1|49.6|63.2|47|LCH|71.1|Metaraminol bitartrate|True|C[C@H](N)[C@H](O)c1cccc(O)c1
246421|1|246421:01:04_10.00|10|95|42|0|0|77.1|0|73.4|1.4|90.3|48.9|64.5|50.1|LCH|90.3|Homochlorcyclizine dihydrochloride|False|CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
246421|1|246421:01:04_30.00|30|74|83.8|0|0|77.7|0|77.9|26.9|89.6|54.5|78.6|57.9|LCH|89.6|Homochlorcyclizine dihydrochloride|False|CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
246422|1|246422:01:04_30.00|30|94|9.7|0|0|46.2|0|37.7|0|43.3|32.4|41.1|42.3|BET|46.2|Trichlorfon|False|COP(=O)(OC)C(O)C(Cl)(Cl)Cl
246424|1|246424:01:04_30.00|30|96|36.6|0|0|70.7|0|72|26.4|88.1|44.1|63.2|47.4|LCH|88.1|Mebhydrolin (napadisylate)|False|CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1
246426|1|246426:01:04_10.00|10|90|17.8|0|0|82.5|0|77.5|17.9|87|57.7|74.3|63.7|LCH|87|Glafenine (hydrochloride)|False|O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
246426|1|246426:01:04_30.00|30|92|41.3|0|0|68.6|0|68.7|41.6|83|54.1|70.4|61.3|LCH|83|Glafenine (hydrochloride)|False|O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
246428|1|246428:01:04_30.00|30|93|26.8|0|0|81.1|0|73.6|6.4|68.1|65.6|83.4|57.8|Tubulin|83.4|Riluzole hydrochloride|False|Nc1nc2ccc(OC(F)(F)F)cc2s1
246429|1|246429:01:09_01.00|1|101|9.2|0|0|45.2|0.2|48.1|25|68.1|41.7|49.2|38.6|LCH|68.1|Quinacrine (dihydrochloride)|False|CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
246429|1|246429:01:09_03.00|3|88|52|10.3|0|40.2|34.6|39.2|1.5|80.4|11.2|48.7|26.5|LCH|80.4|Quinacrine (dihydrochloride)|False|CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
246429|1|246429:01:05_30.00|30|74|59.9|0|0|53.4|5.5|53.3|8.5|82.5|21.7|62.3|30|LCH|82.5|Quinacrine (dihydrochloride)|False|CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
246430|1|246430:01:04_10.00|10|94|30.4|0|0|74.9|0|70.9|11.2|91.8|47|66.3|46.6|LCH|91.8|Pimethixene maleate|False|CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
246430|1|246430:01:04_30.00|30|87|63.6|0|0|72.5|0|73.4|25|92.4|43.2|70.9|50.6|LCH|92.4|Pimethixene maleate|False|CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
246433|1|246433:01:04_10.00|10|106|14.3|0|0|72.3|0|67.8|16.5|84.8|36.4|66.2|51.4|LCH|84.8|Diperodon hydrochloride|False|O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1
246433|1|246433:01:04_30.00|30|102|56.1|0|0|68.7|0|65.8|24|89.4|42.4|64.9|44.4|LCH|89.4|Diperodon hydrochloride|False|O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1
246434|1|246434:01:04_30.00|30|101|6.9|0|0|71.9|0|71.2|0|74.9|26.8|60.9|23.7|LCH|74.9|Bufexamac|False|CCCCOc1ccc(CC(=O)NO)cc1
246435|1|246435:01:06_03.00|3|103|16.2|0|0|52.7|0|57.8|19|86|29.3|53|20.7|LCH|86|Amodiaquine (dihydrochloride dihydrate)|False|CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
246435|1|246435:01:04_10.00|10|87|78.2|0|0|73.1|0|71.1|6.4|88.8|41.8|68.7|44.6|LCH|88.8|Amodiaquine (dihydrochloride dihydrate)|False|CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
246435|2|246435:02:03_02.00|2|104|12.6|0|0|71.8|0|72|17.9|91.7|39.8|61.8|48.1|LCH|91.7|Amodiaquine (dihydrochloride dihydrate)|False|CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
246436|1|246436:01:04_10.00|10|101|7.3|32.4|0|0|48|0|35.7|5.9|0|4.6|0|DNA_Synth|48|Clofilium tosylate|False|CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1
246436|1|246436:01:04_30.00|30|89|21.2|0|0|38.9|0|37.6|24.9|47.4|45.9|40.9|25.8|LCH|47.4|Clofilium tosylate|False|CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1
246437|1|246437:01:04_30.00|30|101|22.8|0|0|67.9|0|65.8|26.3|77.2|48|70.6|47.2|LCH|77.2|Dextromethorphan hydrobromide monohydrate|True|COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
246439|1|246439:01:07_03.00|3|106|9.7|14.9|0|37.3|0|39.5|43.3|61.2|28.1|37.9|28.2|LCH|61.2|Lidoflazine|False|Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
246439|1|246439:01:04_10.00|10|103|70.1|0|0|79.7|0|76.8|19.1|93.1|55.4|70|58.2|LCH|93.1|Lidoflazine|False|Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
246442|1|246442:01:04_30.00|30|102|5.9|0|0|73.8|0|65|10.4|79.1|48.1|74.6|48.6|LCH|79.1|Ambroxol hydrochloride|False|Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
246445|1|246445:01:04_10.00|10|101|8.1|0|0|38.5|0|38.6|32.2|59.9|13.9|47.2|13.6|LCH|59.9|Ketanserin tartrate hydrate|False|O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
246445|1|246445:01:04_30.00|30|100|29.5|0|0|52.9|0|51.8|27.3|81.5|27.5|52.4|20.3|LCH|81.5|Ketanserin tartrate hydrate|False|O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
246446|1|246446:01:07_03.00|3|86|25.9|0|0|71.3|0|77.5|15.4|72.6|61.6|74.4|28.4|HDAC|77.5|Methiothepin maleate|False|CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2
246446|1|246446:01:04_10.00|10|93|68|0|0|77.3|0|74.3|18.6|93.1|55.2|69.4|56.1|LCH|93.1|Methiothepin maleate|False|CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2
246448|1|246448:01:04_30.00|30|93|32.5|0|0|60.6|0|57.8|26.9|60.9|44.3|67.5|22.3|Tubulin|67.5|Clebopride maleate|False|COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
246449|1|246449:01:04_10.00|10|102|5.9|22.8|0|50|3.2|39.5|18.3|63.4|37.3|59.2|55|LCH|63.4|Clenbuterol hydrochloride|False|CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
246449|1|246449:01:04_30.00|30|105|12.1|0|0|62.5|0|52.5|25.1|67.6|52.1|67.1|50|LCH|67.6|Clenbuterol hydrochloride|False|CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
246453|1|246453:01:04_10.00|10|99|20.9|0|0|73.7|0|72.7|10.4|88.8|45.8|65.9|41.5|LCH|88.8|Benperidol|False|O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
246453|1|246453:01:04_30.00|30|106|56.3|0|0|60.9|0|66.3|28.8|85.3|37|63.4|31.2|LCH|85.3|Benperidol|False|O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
246456|1|246456:01:07_03.00|3|99|8.5|0|8.2|20.2|0|16.7|32.7|46.9|18.8|33.8|0|LCH|46.9|Cisapride|False|COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC
246456|1|246456:01:04_10.00|10|97|35.8|0|0|76.5|0|75.3|15.1|91.4|41.4|71.2|38.7|LCH|91.4|Cisapride|False|COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC
246456|1|246456:01:04_30.00|30|95|16.6|0|9.8|2.4|14.4|0|27.3|25|0|21.1|0|HSP90|27.3|Cisapride|False|COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC
246458|1|246458:01:04_30.00|30|96|15.2|0|0|70.6|0|68.4|18|77.5|56.4|72.5|58.3|LCH|77.5|Cyclizine hydrochloride|False|CN1CCN(C(c2ccccc2)c2ccccc2)CC1
246459|1|246459:01:16_01.00|1|52|53|61.8|0|0|88.6|0|23.8|0|0|0|2.2|DNA_Synth|88.6|Daunorubicin hydrochloride|False|COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
246461|1|246461:01:04_10.00|10|92|24.4|0|0|75.3|0|73.7|16|93.3|50.6|68.3|47.1|LCH|93.3|Dosulepin hydrochloride|False|CN(C)CC/C=C1\c2ccccc2CSc2ccccc21
246461|1|246461:01:04_30.00|30|76|74.6|0|0|77.6|0|75.7|15.4|94.7|47.1|74.6|51.8|LCH|94.7|Dosulepin hydrochloride|False|CN(C)CC/C=C1\c2ccccc2CSc2ccccc21
246464|1|246464:01:07_03.00|3|105|8.6|0|0|71.7|0|67.9|10.5|84.5|39.3|63.5|36.8|LCH|84.5|Metixene hydrochloride hydrate|False|CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
246464|1|246464:01:04_10.00|10|100|55.3|0|0|79.6|0|76.3|0|93|47.9|69.7|53.1|LCH|93|Metixene hydrochloride hydrate|False|CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
246465|1|246465:01:04_10.00|10|96|67|0|0|81.9|0|79.3|3.5|89.7|50.4|71.8|54.7|LCH|89.7|Norcyclobenzaprine|False|CNCCC=C1c2ccccc2C=Cc2ccccc21
246466|1|246466:01:07_03.00|3|102|42.1|0|0|63.9|0|70.5|19.5|87.4|45.6|63.8|26.5|LCH|87.4|Terconazole|False|CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
246466|1|246466:01:04_10.00|10|94|79.1|0|0|80.9|0|78.8|1.9|92|53.9|72.7|48.8|LCH|92|Terconazole|False|CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
246466|1|246466:01:04_30.00|30|107|49.9|0|0|68.9|0|69|15.8|90.7|42.9|69.1|41.8|LCH|90.7|Terconazole|False|CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
246469|1|246469:01:04_10.00|10|100|8.1|0|0|60.5|0|58.2|0|65.6|23.5|59.8|29.9|LCH|65.6|Ampicillin trihydrate|True|CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
246470|1|246470:01:05_10.00|10|107|6.9|24.9|0|0|5.6|0|0|7.2|0|0|0|AKT_PI3K_MTOR|24.9|Direct Blue 1|False|COc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(OC)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O
246478|1|246478:01:04_10.00|10|95|11.7|0|0|65.5|0|66.5|6.5|81.9|32.1|55.6|36|LCH|81.9|Mesoridazine besylate|False|CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
246478|1|246478:01:04_30.00|30|100|42.3|0|0|66.4|0|64.6|22.8|95.2|33.3|64.6|40.9|LCH|95.2|Mesoridazine besylate|False|CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
246480|1|246480:01:04_10.00|10|92|9.5|0|8.6|47.8|0|46.6|0|55.8|25.2|62|15.1|Tubulin|62|Pentamidine isethionate|False|N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
246480|1|246480:01:04_30.00|30|93|17.6|0|0|26.3|0|25.3|29.3|46.3|22.4|43.3|0.9|LCH|46.3|Pentamidine isethionate|False|N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
246481|1|246481:01:04_10.00|10|94|56.5|0|0|80|0|79.9|15.9|95.6|55.8|72.6|50.3|LCH|95.6|DO 897/99|False|COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1
246481|1|246481:01:04_30.00|30|94|84.1|0|0|75.4|0|74.4|20.6|91.6|48.1|74.2|45.9|LCH|91.6|DO 897/99|False|COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1
246484|1|246484:01:04_30.00|30|74|27.3|38.8|28.5|0|88.1|0|16.7|0|0|0|0|DNA_Synth|88.1|Nifuroxazide|False|O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1
246486|1|246486:01:04_10.00|10|86|59.9|0|0|75.2|0|73.1|14.9|92.1|61.7|69.1|61.7|LCH|92.1|Prenylamine lactate|False|CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
246490|1|246490:01:04_30.00|30|100|12.4|0|0|69.4|0|68.9|28.3|73.1|55.3|71|35.4|LCH|73.1|Diphenidol (hydrochloride)|False|OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
